0,1,2,3,4,5,6,7,8,9,10,11,12
-159.7348,-0.09793721,0.1927169,-0.2095764,0.048364576,-0.30503604,272.48883,42.345356,83.107735,40.551846,52.42526,41.525112,45.492836
-163.62497,-0.079336844,0.25252545,-0.14600107,0.07173833,-0.23052478,179.24318,45.00267,85.473724,38.910397,51.875,39.107605,45.5558
-162.03268,-0.06623496,0.23819558,-0.12779847,0.06680851,-0.23917103,164.99501,45.20493,85.19934,38.967716,46.25789,38.3655,45.628727
-147.45184,-0.1133656,0.18725708,-0.21785842,0.04296287,-0.27071592,171.02647,45.775276,84.463875,36.949173,43.561512,40.092575,45.647293
-149.60329,-0.13189183,0.16589965,-0.26565227,0.024019293,-0.26476574,272.5045,44.268963,81.92782,36.392216,46.919205,41.780037,45.586575
-147.03621,-0.12935615,0.10385944,-0.27858013,0.027422931,-0.3283217,292.92874,42.6744,80.96551,34.61216,44.409718,43.113976,45.606415
-147.97429,-0.13949913,0.14115229,-0.31481084,-0.026568344,-0.22271436,323.59164,43.355,83.73565,30.931318,43.597775,43.564323,45.665016
-176.23132,-0.13759537,0.16089179,-0.32491523,-0.013380935,-0.24350813,271.62936,43.848,84.653534,31.940418,42.15595,43.267162,45.687443
-183.44424,-0.18937677,0.14094348,-0.37775242,-0.021626083,-0.22563095,292.77985,43.676147,86.245995,31.482716,50.34034,44.215317,45.595116
-221.50441,-0.14290018,0.16589005,-0.36151442,0.02371469,-0.21959953,351.5658,43.314198,88.92751,31.671806,55.244934,44.23463,45.577515
-171.2117,-0.13300109,0.08447205,-0.40677208,-0.014915688,-0.23698665,360.24524,41.87471,86.20783,31.812,49.292282,45.74154,45.604305
-144.942,-0.1410031,0.13028786,-0.3449494,-0.011936243,-0.21642879,299.763,43.678535,88.96556,35.092007,47.10727,43.351124,45.6421
-142.11928,-0.16324994,0.09401496,-0.3779274,-0.0035567873,-0.2901806,306.69974,43.610428,83.29722,34.603127,44.280888,44.09821,45.607975
-167.08163,-0.20370863,0.12635827,-0.35940868,0.007945228,-0.2184622,332.5978,44.004673,84.696434,31.946857,48.961716,43.99094,45.598263
-198.71672,-0.21231909,0.1534049,-0.35203308,-0.00038035217,-0.17850135,332.3661,43.933674,88.76059,31.388985,50.581375,44.42154,45.611614
-162.09702,-0.21584186,0.14857206,-0.3834391,0.011084451,-0.203452,311.52475,44.13789,89.1122,34.246742,48.12797,43.728127,45.649582
-152.26392,-0.2257618,0.13782628,-0.41746956,-0.0033562547,-0.20050365,339.76843,44.523197,87.21992,35.384933,50.284367,44.367508,45.568592
-151.89114,-0.18253545,0.12447589,-0.47063386,-0.015765557,-0.22459318,357.22098,45.181236,87.62471,32.526794,47.30541,44.89232,45.602436
-159.38843,-0.17516573,0.15080827,-0.36600313,0.014905417,-0.20133832,317.83643,44.6393,84.93566,35.933056,47.495647,43.141445,45.589138
-21.613234,-0.052599534,0.046519097,-0.11129451,-0.028250173,-0.10975146,136.79124,41.46979,71.229996,39.063446,47.59524,39.883484,45.706203
-60.997143,-0.057808865,0.061576698,-0.16094218,-0.046416707,-0.2055903,215.02528,40.893894,70.17993,34.830746,42.41478,41.812115,45.716377
-87.80679,-0.04339214,0.1053205,-0.14822331,-0.07117747,-0.20431638,223.94408,41.68571,71.70627,34.785683,41.045868,40.975193,45.72247
-129.12007,-0.074681744,0.12394088,-0.19266114,-0.06831671,-0.22588192,177.64929,42.265366,76.3485,33.960655,42.104248,41.853767,45.716652
-137.28857,-0.07861381,0.09265612,-0.27065003,-0.036979374,-0.35989878,220.93549,41.912994,75.055855,36.822792,45.30921,44.08338,45.60807
-142.51479,-0.06053718,0.08246253,-0.27444923,-0.019600924,-0.3376392,346.55765,41.289024,77.823944,33.870346,44.276787,44.999176,45.64607
-154.76439,-0.14430018,0.11496197,-0.27802888,-0.028590687,-0.27547005,257.09845,42.09109,83.71557,33.409855,44.620422,43.848255,45.656567
-146.63968,-0.16706267,0.12858137,-0.2934959,-0.018932043,-0.2566561,270.57187,41.912525,82.51777,36.216675,45.444973,44.06996,45.639038
-132.47452,-0.21112585,0.105451226,-0.3415541,-0.053703897,-0.25740167,296.08157,43.392334,84.82523,34.546665,43.043747,44.826206,45.63648
-165.64006,-0.21399291,0.10271133,-0.35427564,-0.047539763,-0.27258956,252.08441,44.10366,86.86882,33.50881,45.785812,44.27648,45.592506
-148.3285,-0.23469973,0.08067723,-0.36543584,-0.07217662,-0.24858895,215.47864,43.00552,88.36226,34.242252,48.914627,44.073273,45.577362
-148.04321,-0.23701607,0.080521934,-0.38040343,-0.07332193,-0.21248211,165.38232,44.519756,87.89532,33.84846,45.242443,44.367683,45.588776
-135.18036,-0.20515588,0.054730624,-0.33708718,0.015911665,-0.24409585,229.43785,42.839413,86.18055,37.465996,45.46807,44.299377,45.590946
-167.65018,-0.22122456,0.11762097,-0.33659518,0.019763023,-0.21830104,260.41495,43.467396,86.88289,35.802208,50.112644,44.14036,45.53665
-149.01561,-0.22162795,0.13398308,-0.3835974,0.016807053,-0.21750943,312.50275,42.688503,86.91648,37.2527,52.26701,44.21301,45.564655
-173.22618,-0.22856155,0.18213582,-0.3428253,0.043188673,-0.19780786,347.70532,43.938904,89.074196,34.860844,54.201004,42.805984,45.52504
-147.55444,-0.17769124,0.16289154,-0.4022915,0.015291523,-0.19054262,297.525,44.735256,87.120255,34.927372,50.96914,43.154873,45.5453
-163.75847,-0.20055647,0.1369061,-0.37808794,2.4464749e-05,-0.195034,325.52777,44.20601,87.77787,30.986095,45.169086,43.940422,45.608475
-181.8211,-0.22535333,0.14035799,-0.3767872,0.023308752,-0.2524571,302.53708,43.677765,86.17691,32.769115,52.02749,44.240005,45.541237
-183.39221,-0.19423163,0.09888043,-0.38475195,0.04290589,-0.29160532,321.01175,42.268723,84.08849,32.84899,54.067924,45.122807,45.550507
-133.06499,-0.23197892,0.07719213,-0.42322403,0.0035182799,-0.27931744,348.47598,42.81867,88.25241,34.692444,51.452793,45.46975,45.579674
-174.46638,-0.28977832,0.17751674,-0.39685374,0.002065271,-0.16848737,358.22528,43.383423,89.22669,33.186977,53.78173,43.79612,45.582848
-175.89267,-0.26157847,0.13595891,-0.4078374,0.023385404,-0.22162762,329.12997,42.967697,87.72046,32.049583,52.165997,43.92532,45.5651
-165.48302,-0.19354151,0.12371385,-0.44104558,0.012360985,-0.24887039,342.94955,43.412,86.00869,34.380653,52.971676,44.89426,45.5172
-144.1072,-0.1737837,0.06910134,-0.4611656,0.018395662,-0.32886446,341.18524,42.738247,86.56542,34.116398,52.102787,45.382114,45.53352
-156.85452,-0.229868,0.0905517,-0.46356776,0.030442512,-0.23699833,350.1297,42.154423,88.35413,30.875675,52.345654,45.86483,45.591297
-125.89282,-0.25548908,0.05357879,-0.49565485,0.01993442,-0.22415638,387.51837,41.95951,89.42668,31.119848,49.53065,46.243927,45.588543
-160.47594,-0.2872135,0.09022482,-0.415476,0.025436107,-0.17797375,409.97714,39.637436,84.06346,31.20097,50.582714,46.602783,45.58005
-172.01015,-0.26531917,0.17038457,-0.42453697,-0.012981813,-0.1027523,402.63016,42.519997,85.80799,29.101217,56.47402,45.21215,45.528976
-162.2634,-0.21358469,0.14313102,-0.39152637,0.01796118,-0.16423357,323.9374,43.07223,89.05322,31.840591,54.90268,43.96735,45.534
-35.21109,-0.022935933,0.037357245,-0.11778108,-0.07213906,-0.15151578,132.46896,40.86507,75.46214,39.801605,45.710346,40.74441,45.709793
-65.9672,-0.044411585,0.055273727,-0.20604256,-0.07570028,-0.2085336,172.68404,41.306255,74.29803,35.315693,48.447006,41.22608,45.66821
-84.00695,-0.0010478122,0.06303907,-0.21101981,-0.06821075,-0.28039795,189.60243,41.87362,70.804634,34.78054,47.35399,40.976105,45.63841
-98.08435,-0.038860455,0.019645283,-0.27322537,-0.058887195,-0.3514605,159.33629,42.3155,76.90337,35.21648,51.094723,41.9564,45.603455
-124.473,-0.010800146,0.048311442,-0.2664466,-0.04122113,-0.35454926,184.47475,42.958992,74.94813,34.868355,48.286873,42.18813,45.60249
-145.02815,-0.071659446,0.09912,-0.23127258,-0.023920627,-0.32338855,175.88525,42.98433,75.21531,35.506283,42.8844,42.014587,45.680332
-148.35275,-0.09493085,0.14053296,-0.24002098,-0.016420204,-0.28166685,247.02385,43.11108,75.49064,37.464622,44.58381,41.22509,45.65098
-124.09872,-0.08772189,0.1007493,-0.25842562,-0.037523773,-0.2816581,273.3618,42.58095,77.996216,35.753593,42.693913,41.924526,45.64918
-133.09128,-0.057056595,0.110753804,-0.2202703,0.035216648,-0.29679897,294.51743,41.53692,77.58247,37.15954,41.71976,41.824394,45.673454
-155.70901,-0.109705046,0.16293228,-0.2610423,0.010598017,-0.2675078,287.34018,42.514442,82.21315,33.92067,49.263107,41.510933,45.619335
-158.7173,-0.12903595,0.16418168,-0.28163135,-0.006713791,-0.24318367,307.66858,43.430218,82.46168,32.285877,44.922115,42.572742,45.62483
-170.66513,-0.17405368,0.1613494,-0.30309305,0.0105980765,-0.21920127,315.57788,42.66255,82.09339,31.739695,46.828922,43.53121,45.607273
-166.95815,-0.2003588,0.14460647,-0.34015876,0.013284544,-0.24707143,370.74423,41.13778,83.85596,32.625286,56.071365,44.356476,45.540176
-161.28757,-0.17429037,0.14084984,-0.33165082,0.021633554,-0.2660969,339.05972,41.914825,85.816475,32.82471,59.05547,44.245693,45.512413
-151.77124,-0.12445086,0.10288879,-0.36191455,0.03750194,-0.28143996,344.51096,42.692154,87.61201,32.057182,55.61759,44.54906,45.537144
-170.56433,-0.11108853,0.10639243,-0.36052468,0.022565829,-0.3211636,317.15298,44.140854,90.25901,32.690117,56.380985,44.369602,45.486923
-138.12038,-0.17466448,0.095285475,-0.35217163,0.04035258,-0.25367007,306.45212,43.376766,89.65639,31.609694,55.538746,44.08196,45.54515
-143.96901,-0.18716483,0.089982815,-0.35589695,0.025874574,-0.26969898,255.77507,44.30886,91.69406,33.058018,55.366394,43.25154,45.520954
-164.72084,-0.1891282,0.097703755,-0.39180362,0.069981456,-0.2905118,333.99017,43.548466,87.641945,31.79833,55.15326,44.548374,45.531643
-137.74696,-0.16496868,0.07401758,-0.41297954,0.050422594,-0.2747214,393.4784,42.713757,83.61126,29.963383,49.744957,45.100155,45.601955
-142.00926,-0.15808338,0.056842018,-0.3767278,0.0338398,-0.26806822,389.58334,42.497517,82.02289,30.089762,51.20051,44.848083,45.564335
-163.14798,-0.1812434,0.06865065,-0.43345362,0.017492695,-0.27295804,389.14578,42.60381,82.91145,25.604248,48.577915,45.544285,45.620174
-156.32195,-0.15516421,0.05363062,-0.4249542,0.024763392,-0.27894628,399.28705,42.239628,83.7469,27.586643,53.628895,45.02794,45.577908
-184.65897,-0.14437336,0.07903265,-0.38199773,0.012546363,-0.2761573,349.61185,41.64793,83.40778,27.740976,57.754726,44.594414,45.52665
-168.39313,-0.13440384,0.08943534,-0.34900925,0.048472892,-0.2662957,353.8365,43.330498,89.48291,27.65423,55.423218,43.57315,45.57647
-179.53473,-0.1148348,0.10503682,-0.3587586,0.05453134,-0.31337407,346.448,42.88736,86.22021,31.450642,59.95153,44.08934,45.484097
-126.25009,-0.10069766,0.110043235,-0.39631915,0.04913303,-0.24771652,374.8533,43.981964,86.21413,31.069212,51.90629,44.04359,45.567616
-132.17818,-0.11122543,0.047770407,-0.39306927,0.062222246,-0.34634647,369.9966,42.45824,83.08878,31.481997,49.497738,44.84074,45.570515
-148.41086,-0.16202489,0.093782015,-0.38587147,0.018272903,-0.24085188,311.51398,44.195362,89.02785,30.08082,52.128788,44.72465,45.56442
-117.88773,-0.16715279,0.047445044,-0.40243202,0.062198576,-0.3005729,357.4366,42.735985,85.61455,34.471455,50.430595,45.216866,45.54289
-42.240906,-0.025684124,0.08799796,0.0066081453,-0.031614542,-0.07190688,83.158585,40.900795,74.18404,43.783047,45.67609,37.095367,45.749752
-54.818913,-0.029766897,0.052457254,-0.06793076,-0.03306267,-0.20224857,131.88313,40.087143,71.224884,41.97176,40.944023,39.74799,45.745586
-76.550606,-0.080579214,0.07061697,-0.16695298,-0.0560918,-0.21034436,173.38524,40.64921,71.85974,38.658325,45.63544,40.422165,45.703423
-133.49509,-0.13737836,0.0816237,-0.21810056,-0.063450046,-0.22072953,232.16364,39.60924,74.043304,33.49754,42.813667,42.27602,45.751045
-129.82253,-0.14341128,0.09218295,-0.2616362,-0.07635288,-0.2512824,201.90901,39.986755,76.79756,33.68085,45.46687,41.83669,45.697273
-143.24207,-0.13724732,0.112704985,-0.31661925,-0.080023386,-0.25687674,201.64668,41.55932,78.18544,32.184193,51.363144,42.50727,45.61068
-172.81221,-0.16687861,0.16296165,-0.2578458,-0.036796093,-0.21505545,243.70055,41.96406,80.3509,33.76873,50.831467,42.471237,45.615494
-171.75945,-0.11444791,0.12021499,-0.3084913,-0.039505824,-0.2574734,211.99472,43.017723,82.481094,33.441807,53.972652,42.687744,45.550034
-175.43233,-0.1442777,0.10087501,-0.2988541,0.0028923207,-0.2825433,202.61331,43.022224,86.94429,33.54939,49.94466,43.482784,45.60391
-184.57162,-0.16783854,0.13235398,-0.32855126,-0.009728278,-0.2564005,276.46762,41.836212,83.97215,32.99994,52.11757,44.27582,45.577488
-185.20325,-0.1377661,0.126397,-0.30700228,0.0059020915,-0.2963111,245.55026,42.53777,84.804474,32.840492,49.0437,43.560493,45.593697
-157.57837,-0.17671269,0.15383534,-0.32859913,-0.028739287,-0.25431558,261.91776,44.109753,84.55271,34.823788,51.1626,43.304256,45.540157
-163.24208,-0.17548402,0.08560822,-0.3675412,0.0074697398,-0.33948556,295.48398,43.3142,85.03634,33.58468,52.13417,44.444466,45.519623
-168.68834,-0.1533855,0.16780022,-0.34988075,-0.0066660475,-0.24354936,274.1633,44.882645,87.25885,34.941757,51.008774,42.942715,45.57948
-167.1763,-0.14834113,0.15658276,-0.3661099,-0.0007302646,-0.24811418,248.20894,45.581802,86.705086,35.6984,55.49267,42.281723,45.516968
-175.26447,-0.15009272,0.10577954,-0.35463938,0.045593407,-0.31113067,294.62994,44.676823,84.922516,34.2466,50.570786,43.659027,45.548626
-167.4242,-0.15152872,0.09024895,-0.38833,0.013648709,-0.27830487,287.8615,45.140766,86.5817,33.774002,54.748,44.112263,45.512882
-193.53793,-0.13093325,0.100436114,-0.37216446,0.051177796,-0.29640254,251.09877,46.54946,91.88135,35.062447,56.06487,43.44965,45.524117
-156.15988,-0.15952128,0.017976442,-0.46863532,-0.0068972385,-0.30949554,342.84927,44.38104,88.368256,32.26869,50.34963,46.486454,45.534866
-128.81364,-0.1584491,0.061857607,-0.4163602,0.006183387,-0.26691514,360.25034,43.91607,87.188614,34.82293,47.347054,45.48722,45.567944
-152.09451,-0.19203469,0.06632607,-0.40289354,0.038024023,-0.27679956,319.12888,44.433475,89.07042,32.49582,52.38063,44.824173,45.545097
-148.00175,-0.18454418,0.13926318,-0.32861605,0.019253846,-0.17903924,266.62308,45.894558,88.44888,33.765327,47.504982,41.962894,45.624348
-178.09573,-0.17883697,0.13714139,-0.29528594,0.033693977,-0.22025377,243.14388,44.91424,87.038445,32.889675,47.142117,41.991737,45.618973
-190.37947,-0.17277218,0.14079897,-0.31480134,0.06469079,-0.28434214,271.14893,45.4749,87.51709,33.75034,52.505802,42.444603,45.54484
-187.84927,-0.17141366,0.11865043,-0.36825913,0.03258876,-0.3028188,281.4897,44.757282,86.7674,32.978416,52.175957,43.778057,45.535233
-188.31392,-0.21000068,0.14759876,-0.33688438,0.050107483,-0.23526876,281.6133,44.432655,92.21275,34.13257,52.635174,42.80857,45.584248
-175.20303,-0.19096364,0.10980249,-0.3635971,0.05472031,-0.2614444,321.22705,42.829666,85.90937,34.14914,44.249657,44.28271,45.620796
-171.65552,-0.18789864,0.13018544,-0.39438432,0.021503646,-0.25386903,346.6614,42.92622,83.784904,33.08264,43.076027,45.441517,45.63788
-178.75468,-0.21993311,0.09685911,-0.3905409,-0.0110200755,-0.24807978,339.67328,42.635868,87.92959,31.730059,47.43594,46.17863,45.595394
-150.25644,-0.23057292,0.051062055,-0.46823177,-0.024677457,-0.2565015,344.19104,41.722374,86.10419,31.533188,50.619717,47.153957,45.585857
-67.59953,-0.060950607,0.0067831217,-0.110408925,-0.053963132,-0.10498809,77.38327,41.096672,76.63036,38.773575,47.370068,40.4106,45.75476
-83.788414,-0.091541246,0.042186685,-0.21675758,-0.098236695,-0.17785046,162.16032,41.30712,72.561714,34.51626,44.298355,42.18268,45.73084
-89.01027,-0.079172865,0.067353874,-0.24341485,-0.087216616,-0.25332206,226.29358,41.155125,68.46183,35.62424,44.127712,43.154816,45.66469
-126.03817,-0.12470167,0.05666825,-0.29023886,-0.080199346,-0.27311987,202.07263,41.71002,75.77208,33.73381,49.642567,43.643826,45.62012
-140.45566,-0.14472124,0.1314475,-0.2707333,-0.044584364,-0.22881809,194.00687,43.436306,78.10113,35.78006,52.27639,41.40043,45.592323
-147.416,-0.122073315,0.13466494,-0.2575088,-0.02468389,-0.25472498,158.30478,44.396053,80.83103,37.549644,53.242306,40.21651,45.564022
-147.08812,-0.13473567,0.09220484,-0.27735144,-0.026861737,-0.30056417,265.84708,42.32938,78.28643,35.07821,49.10627,42.842167,45.585117
-121.10384,-0.141018,0.08902025,-0.30566198,-0.019957334,-0.312233,283.7774,42.054058,79.14882,34.602592,52.443523,42.52166,45.566814
-122.46109,-0.1522453,0.09029029,-0.32523677,-0.020455685,-0.27082253,242.47258,43.51913,82.604675,32.668808,53.07567,43.176197,45.558537
-127.90902,-0.15558873,0.05892343,-0.38474897,-0.041411176,-0.3420273,316.7967,42.455364,80.31548,31.878328,52.060993,45.092808,45.541626
-128.41971,-0.14024572,0.044307455,-0.3891992,-0.006034341,-0.35148847,362.13947,41.58726,78.96374,30.850431,51.83632,45.782032,45.55506
-138.50822,-0.15818028,0.05221603,-0.3628449,0.02611677,-0.33127227,343.4206,41.488583,82.1166,29.991453,55.394157,45.19223,45.568714
-124.75098,-0.112054735,0.02589264,-0.35510626,0.030100016,-0.3555425,304.40485,42.49505,83.62691,33.28401,54.868713,44.101963,45.55215
-151.00505,-0.117773645,0.048411425,-0.38428566,-0.0008804854,-0.37152097,321.5427,43.2252,84.51001,32.091225,57.438507,43.99685,45.510098
-131.05421,-0.15648355,0.044390343,-0.37964457,0.01572716,-0.32656783,291.17035,43.56592,87.4166,31.450857,52.334717,44.120796,45.564613
-145.18457,-0.19528668,0.084256075,-0.4150501,-0.026875937,-0.27218843,318.51688,43.696754,86.33402,29.633966,55.09352,45.247963,45.55648
-149.20778,-0.15872051,0.075776406,-0.367227,0.017047402,-0.3198876,317.3041,41.881638,82.560425,32.216507,49.890606,44.302444,45.61453
-144.46284,-0.14410953,0.066178255,-0.37469745,0.03821119,-0.3578094,338.79605,41.858086,80.24244,32.451595,51.974075,45.155415,45.570663
-120.34789,-0.14567864,0.038269356,-0.35701925,0.01775597,-0.34267303,384.69955,41.68849,79.14814,31.748318,42.897305,45.51136,45.643833
-152.27835,-0.1869089,0.066591054,-0.36420777,6.694882e-05,-0.2968805,368.64255,41.196102,82.62663,30.70761,47.445305,45.89466,45.635136
-137.64911,-0.19156861,0.11173366,-0.41280422,-0.020590054,-0.23741145,306.2678,43.080345,85.12135,33.061142,52.193966,44.61453,45.590816
-145.72379,-0.21252646,0.12724882,-0.36725777,-0.0070424913,-0.17860173,277.11127,43.072495,85.71453,33.18118,48.083305,43.561695,45.630962
-189.53378,-0.19777267,0.1428948,-0.38834453,0.038662612,-0.23657024,378.09894,42.328472,82.92028,32.694828,54.418423,45.06788,45.5241
-154.58797,-0.17328176,0.15514793,-0.377682,0.035757955,-0.2302023,360.3549,43.72018,87.69112,34.28692,54.747036,43.819443,45.538124
-141.50049,-0.16227739,0.11425775,-0.41064382,0.02581969,-0.2661476,374.712,42.860184,87.20604,33.10743,56.216236,44.348164,45.51658
-105.27038,-0.18485717,0.07703407,-0.39206904,0.022816584,-0.2888538,332.46735,42.964867,84.69044,32.792812,52.414696,44.398857,45.528774
-138.22333,-0.15220779,0.09871649,-0.40097687,0.04139667,-0.2756729,373.99625,43.603294,84.76725,32.085995,53.973846,44.719723,45.546722
-169.39177,-0.17194055,0.14418061,-0.3840349,0.04579137,-0.26276404,396.8501,43.216732,86.375496,33.598843,56.258217,44.9108,45.525833
-131.065,-0.16784792,0.088741265,-0.41877645,0.05588889,-0.2746475,451.59677,42.340973,84.8118,32.64159,52.072464,45.941074,45.544643
-157.40555,-0.15575075,0.117678314,-0.3932769,0.064435765,-0.2752866,403.30972,43.2383,87.90098,31.257046,56.87745,45.007095,45.50784
-37.626896,-0.026639258,0.09434064,-0.025869256,-0.03453304,-0.09043553,110.28677,39.82579,70.44133,41.18705,38.523273,38.39934,45.806477
-72.35686,-0.14578459,0.11114583,-0.11818225,-0.08786802,-0.12889732,92.61657,41.33468,73.10899,41.52484,44.13393,39.374916,45.707207
-141.92146,-0.17644969,0.18450752,-0.17622653,-0.1428537,-0.124272555,69.55275,43.400227,76.64051,38.46663,45.145683,39.08976,45.68337
-148.59471,-0.19857104,0.14949411,-0.24728967,-0.080601476,-0.2244537,120.019165,41.784878,78.46786,37.465363,46.638706,41.202858,45.661736
-149.31209,-0.2472284,0.11960172,-0.3136352,-0.07619604,-0.2699643,199.22034,41.10681,78.65421,33.744263,52.366726,43.60189,45.577904
-157.24574,-0.22188057,0.16542268,-0.32690817,-0.07103385,-0.20023012,223.9128,41.982983,80.49062,33.239464,46.932667,43.2894,45.66113
-179.35231,-0.2305745,0.14304101,-0.37045732,-0.08723857,-0.21206148,223.1994,42.431034,82.297844,31.683916,48.92098,44.12802,45.617245
-171.54762,-0.17490342,0.17887479,-0.32265267,-0.04591418,-0.21010327,184.81587,42.86644,83.54278,36.27995,46.61552,42.318443,45.66965
-174.04153,-0.18183155,0.19366975,-0.32158569,-0.06338816,-0.19997309,159.40793,45.248222,84.520515,35.64726,47.21647,41.49314,45.60724
-201.84564,-0.19866711,0.17275731,-0.27872306,-0.0068991287,-0.23484474,104.6968,45.210186,86.5664,36.83289,46.321735,41.87462,45.598396
-186.78217,-0.20028768,0.10588597,-0.35973713,-0.0014601075,-0.30133697,200.31686,43.900265,83.50239,37.17513,46.80379,44.43164,45.572575
-171.82959,-0.20655861,0.09363948,-0.36126253,-0.0112605225,-0.25446123,278.29874,42.8194,83.000496,35.274445,48.28714,45.201977,45.578842
-196.52263,-0.21144892,0.13722852,-0.35956997,0.029891076,-0.27082574,310.55173,43.89394,87.05205,34.763393,58.540085,44.8777,45.515606
-174.25092,-0.19060394,0.13368781,-0.41936746,0.0145697845,-0.269413,310.08975,44.71195,87.988045,35.724945,54.303577,45.40572,45.536522
-155.57347,-0.20213611,0.092458054,-0.40254,0.031919807,-0.25509956,339.55365,44.360798,87.25946,36.404232,49.047752,46.10149,45.533768
-159.39955,-0.23085624,0.13370326,-0.37192187,0.007064417,-0.21941438,350.2986,43.95826,88.53372,35.763676,48.17584,45.57913,45.57318
-149.63226,-0.19573468,0.14120516,-0.36922884,0.019875556,-0.21469337,303.1736,45.823406,89.07196,36.785145,49.96277,44.00861,45.547184
-144.98361,-0.1789534,0.09020166,-0.42960545,0.03629565,-0.3221937,350.451,46.062294,87.343666,36.473804,50.882008,46.089176,45.48956
-142.94293,-0.1859843,0.03373679,-0.44602305,0.025623249,-0.3515523,423.14334,43.80759,84.9288,33.04204,48.583233,48.092606,45.537807
-128.33344,-0.17631006,0.09476866,-0.384735,-0.0076563302,-0.24666435,316.63635,45.54029,88.27324,35.349174,43.933186,44.44366,45.64229
-113.25521,-0.20815295,0.060059346,-0.42402604,-0.027088381,-0.30909583,315.52872,44.62923,83.745316,38.29311,41.227303,45.107185,45.589813
-135.6744,-0.19895501,0.1038873,-0.3799465,0.000762675,-0.24448493,304.1542,44.180046,83.7696,36.329662,43.919796,43.661835,45.64861
-150.83942,-0.19851215,0.12482951,-0.39032876,-0.004907604,-0.22944026,311.1695,45.090187,82.124176,34.95816,45.349564,42.821632,45.61286
-159.50996,-0.2584655,0.12948379,-0.35211897,-0.0012944961,-0.21759957,364.50662,42.180195,80.095215,35.46708,46.368942,43.50914,45.608025
-137.97421,-0.200582,0.10366227,-0.3798051,0.018291626,-0.253766,344.4559,42.866302,80.68252,34.724632,51.61064,43.258522,45.548664
-160.2675,-0.16535515,0.14350902,-0.36408317,0.029492809,-0.21931462,323.1096,44.180958,84.068085,32.42879,53.316124,42.356743,45.57763
-144.23059,-0.132926,0.09312126,-0.38487807,0.023888214,-0.30270213,379.1289,43.479267,82.63162,33.160282,51.885635,44.01569,45.545235
-138.38362,-0.15394254,0.047420647,-0.3762412,0.042844076,-0.33701074,418.87427,41.175472,80.62209,30.033596,46.582718,45.914062,45.592308
-127.41747,-0.12924786,0.04792672,-0.4111643,-0.00049255963,-0.318698,433.8607,41.410465,78.98692,28.360651,46.416183,46.974014,45.583763
-137.72298,-0.10459361,0.064813286,-0.33057913,0.055583898,-0.30445537,337.1003,42.04646,82.061035,31.111828,45.825066,44.70209,45.635387
-37.453644,-0.014880101,0.09828836,-0.06817854,-0.054359246,-0.11897652,147.83504,40.652637,72.21189,40.84979,44.84385,39.54188,45.71427
-74.300026,-0.07926089,0.15411197,-0.09825197,-0.056811396,-0.14460774,108.51691,42.441093,75.90229,39.72476,41.284485,40.143085,45.70706
-121.93038,-0.108907565,0.13369437,-0.16499,-0.073034555,-0.19176985,58.335445,43.509018,76.92965,37.05821,41.851936,40.29538,45.700848
-135.68692,-0.17819352,0.15479395,-0.1852295,-0.08480461,-0.20248695,28.383486,44.170544,79.388626,39.374638,42.08985,39.2142,45.69757
-160.56639,-0.16118217,0.1425617,-0.24213015,-0.06376199,-0.24207516,87.47361,44.38179,77.629364,36.279373,44.562595,40.250298,45.662807
-167.1622,-0.22655231,0.14048108,-0.2992529,-0.08946857,-0.20902838,149.03673,43.99944,79.081436,34.018032,41.180454,42.36748,45.69787
-181.92198,-0.21338163,0.123817846,-0.34230766,-0.09706891,-0.23566398,207.33003,43.760498,81.41434,32.368423,44.30882,43.83312,45.64041
-177.69249,-0.1905093,0.119981304,-0.30864096,-0.06568363,-0.27045274,140.61919,43.435852,80.75481,36.151928,40.549946,43.343117,45.656925
-171.59825,-0.17988002,0.11677741,-0.35951978,-0.07062985,-0.29501244,192.65175,43.566006,81.97651,37.53864,44.81139,43.382523,45.59522
-201.50467,-0.18828845,0.13588396,-0.3469814,-0.033343885,-0.26803014,210.20438,43.592022,85.36724,35.985146,47.027565,43.777515,45.604885
-187.58774,-0.17560789,0.083951816,-0.35486588,0.005787128,-0.29977536,294.49103,41.705097,86.01402,35.493946,45.703114,45.502716,45.590195
-129.60585,-0.17806505,0.058189645,-0.37578115,-0.005914589,-0.3472463,237.77477,42.400524,87.252205,36.63648,46.694614,45.02746,45.572365
-171.23575,-0.22617002,0.13764177,-0.36160427,-0.03236218,-0.22691742,251.7703,43.51078,87.40077,32.62438,46.445812,44.244858,45.620995
-182.89104,-0.22650003,0.13345616,-0.3814157,-0.019268936,-0.23112582,286.5137,43.166306,88.03924,33.23524,52.004322,44.455647,45.546947
-193.47844,-0.19355202,0.14387552,-0.3209811,0.032800704,-0.24378671,301.21207,42.923843,87.3631,32.171078,50.130783,43.882927,45.566643
-161.87766,-0.17466459,0.09503393,-0.42005038,-0.012098265,-0.33029824,334.4827,43.655003,88.0133,33.52109,56.299053,45.34942,45.46985
-155.87077,-0.18368699,0.11601696,-0.41022715,-0.027669331,-0.2922961,323.63693,43.76811,90.30942,32.64468,59.98646,44.616318,45.485012
-132.04118,-0.13252231,0.052183088,-0.38607457,0.005112708,-0.30202356,264.08328,43.292988,89.24755,33.148865,52.501217,44.25171,45.545765
